회사명,지원시기,근무형태,직무분야,주소
㈜유비쿼스,2015년 상반기,인턴,응용프로그래머,http://www.jobkorea.co.kr/starter/PassAssay/View/145325?Page=235&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
CJ프레시웨이㈜,2015년 상반기,신입,생산관리·공정관리·품질관리,http://www.jobkorea.co.kr/starter/PassAssay/View/145343?Page=235&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
SK㈜ C&C,2015년 상반기,신입,인사·노무·교육,http://www.jobkorea.co.kr/starter/PassAssay/View/145435?Page=235&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
삼성전자(주),2015년 상반기,신입,응용프로그래머,http://www.jobkorea.co.kr/starter/PassAssay/View/145276?Page=236&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
㈜KT,2016년 상반기,신입,영업관리·지원·영업기획,http://www.jobkorea.co.kr/starter/PassAssay/View/145923?Page=236&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
LG 이노텍,2015년 하반기,신입,시스템프로그래머,http://www.jobkorea.co.kr/starter/PassAssay/View/145691?Page=236&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
(주)네오위즈,2016년 상반기,신입,기획·전략·경영,http://www.jobkorea.co.kr/starter/PassAssay/View/145724?Page=236&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
LG CNS,2015년 상반기,인턴,시스템프로그래머,http://www.jobkorea.co.kr/starter/PassAssay/View/145894?Page=236&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
(주)KB손해사정,2015년 하반기,신입,채권·심사·보험·보상,http://www.jobkorea.co.kr/starter/PassAssay/View/145903?Page=236&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
농협은행(주),2015년 상반기,신입,사무·총무·법무,http://www.jobkorea.co.kr/starter/PassAssay/View/145494?Page=236&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
건강보험심사평가원,2015년 상반기,신입,사무·총무·법무,http://www.jobkorea.co.kr/starter/PassAssay/View/145462?Page=236&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
동원로엑스(주),2015년 상반기,신입,유통·물류·재고,http://www.jobkorea.co.kr/starter/PassAssay/View/145513?Page=236&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
주택도시보증공사,2015년 상반기,신입,응용프로그래머,http://www.jobkorea.co.kr/starter/PassAssay/View/145505?Page=236&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
㈜BGF리테일,2015년 상반기,인턴,제품·서비스영업,http://www.jobkorea.co.kr/starter/PassAssay/View/145277?Page=236&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
CJ제일제당(주),2015년 상반기,신입,제품·서비스영업,http://www.jobkorea.co.kr/starter/PassAssay/View/145314?Page=236&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
현대건설(주),2015년 하반기,신입,건축·설계·인테리어,http://www.jobkorea.co.kr/starter/PassAssay/View/145773?Page=236&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
(주)LF,2015년 하반기,신입,상품기획·MD,http://www.jobkorea.co.kr/starter/PassAssay/View/145781?Page=236&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
(주)코리아써키트,2015년 하반기,신입,기계설계·CAD·CAM,http://www.jobkorea.co.kr/starter/PassAssay/View/145748?Page=236&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
㈜CJ ENM,2015년 상반기,신입,상품기획·MD,http://www.jobkorea.co.kr/starter/PassAssay/View/145299?Page=236&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
국민연금공단,2015년 상반기,신입,사무·총무·법무,http://www.jobkorea.co.kr/starter/PassAssay/View/145475?Page=236&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
현대제철(주),2015년 상반기,신입,생산관리·공정관리·품질관리,http://www.jobkorea.co.kr/starter/PassAssay/View/145454?Page=236&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
현대제철(주),2015년 상반기,신입,자동차·조선·기계,http://www.jobkorea.co.kr/starter/PassAssay/View/145457?Page=236&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
KFC/SRS Korea㈜,2016년 상반기,신입,영업관리·지원·영업기획,http://www.jobkorea.co.kr/starter/PassAssay/View/146383?Page=236&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
㈜KT,2015년 하반기,신입,제품·서비스영업,http://www.jobkorea.co.kr/starter/PassAssay/View/145786?Page=237&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
(주)엘지헬로비전,2015년 하반기,신입,영업관리·지원·영업기획,http://www.jobkorea.co.kr/starter/PassAssay/View/145743?Page=237&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
현대자동차(주),2015년 상반기,인턴,자동차·조선·기계,http://www.jobkorea.co.kr/starter/PassAssay/View/145440?Page=237&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
SK브로드밴드(주),2015년 상반기,신입,제품·서비스영업,http://www.jobkorea.co.kr/starter/PassAssay/View/145443?Page=237&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
동아제약(주),2015년 상반기,신입,제품·서비스영업,http://www.jobkorea.co.kr/starter/PassAssay/View/145524?Page=237&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
(주)아모레퍼시픽,2015년 상반기,신입,화학·에너지·환경,http://www.jobkorea.co.kr/starter/PassAssay/View/145309?Page=237&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
세방(주),2016년 상반기,신입,제품·서비스영업,http://www.jobkorea.co.kr/starter/PassAssay/View/145829?Page=237&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
LG전자(주),2016년 상반기,신입,생산·제조·설비·조립,http://www.jobkorea.co.kr/starter/PassAssay/View/145682?Page=237&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
제주특별자치도개발공사,2016년 상반기,신입,영업관리·지원·영업기획,http://www.jobkorea.co.kr/starter/PassAssay/View/145889?Page=237&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
(주)이랜드월드,2015년 상반기,신입,기획·전략·경영,http://www.jobkorea.co.kr/starter/PassAssay/View/145331?Page=237&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
GS칼텍스(주),2015년 상반기,신입,기획·전략·경영,http://www.jobkorea.co.kr/starter/PassAssay/View/145370?Page=237&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
CJ올리브네트웍스,2015년 상반기,신입,상품기획·MD,http://www.jobkorea.co.kr/starter/PassAssay/View/145308?Page=237&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
LG전자(주),2014년 하반기,신입,응용프로그래머,http://www.jobkorea.co.kr/starter/PassAssay/View/145429?Page=237&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
건강보험심사평가원,2015년 상반기,인턴,사무·총무·법무,http://www.jobkorea.co.kr/starter/PassAssay/View/145465?Page=237&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
(주)동원엔터프라이즈,2016년 상반기,신입,화학·에너지·환경,http://www.jobkorea.co.kr/starter/PassAssay/View/201564?Page=237&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
㈜KT,2015년 상반기,인턴,제품·서비스영업,http://www.jobkorea.co.kr/starter/PassAssay/View/145788?Page=237&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
현대자동차(주),2016년 상반기,신입,자동차·조선·기계,http://www.jobkorea.co.kr/starter/PassAssay/View/145862?Page=237&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
데상트코리아(주),2015년 상반기,신입,시스템프로그래머,http://www.jobkorea.co.kr/starter/PassAssay/View/145508?Page=237&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
LG전자(주),2015년 상반기,신입,마케팅·광고·분석,http://www.jobkorea.co.kr/starter/PassAssay/View/145426?Page=237&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
해양환경공단,2015년 상반기,인턴,사무·총무·법무,http://www.jobkorea.co.kr/starter/PassAssay/View/145396?Page=237&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
현대자동차(주),2015년 상반기,신입,자동차·조선·기계,http://www.jobkorea.co.kr/starter/PassAssay/View/145449?Page=238&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
한화생명보험(주),2015년 상반기,신입,금융·보험영업,http://www.jobkorea.co.kr/starter/PassAssay/View/145394?Page=238&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
CJ E&M㈜,2015년 상반기,신입,마케팅·광고·분석,http://www.jobkorea.co.kr/starter/PassAssay/View/145296?Page=238&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
한국타이어앤테크놀로지(주),2016년 상반기,인턴,인사·노무·교육,http://www.jobkorea.co.kr/starter/PassAssay/View/145914?Page=238&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
삼성화재해상보험(주),2016년 상반기,신입,금융·보험영업,http://www.jobkorea.co.kr/starter/PassAssay/View/145805?Page=238&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
롯데슈퍼,2016년 상반기,신입,유통·물류·재고,http://www.jobkorea.co.kr/starter/PassAssay/View/145819?Page=238&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
㈜KT M&S,2016년 상반기,신입,제품·서비스영업,http://www.jobkorea.co.kr/starter/PassAssay/View/145861?Page=238&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
(주)성우하이텍,2015년 하반기,신입,자동차·조선·기계,http://www.jobkorea.co.kr/starter/PassAssay/View/145880?Page=238&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
한림제약(주),2014년 하반기,신입,생산관리·공정관리·품질관리,http://www.jobkorea.co.kr/starter/PassAssay/View/145377?Page=238&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
(주)해커스어학원,2015년 상반기,인턴,HTML·퍼블리싱·UI개발,http://www.jobkorea.co.kr/starter/PassAssay/View/145400?Page=238&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
㈜CJ ENM,2015년 상반기,신입,마케팅·광고·분석,http://www.jobkorea.co.kr/starter/PassAssay/View/145304?Page=238&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
한국전력공사,2015년 상반기,신입,사무·총무·법무,http://www.jobkorea.co.kr/starter/PassAssay/View/145365?Page=238&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
인천국제공항공사,2015년 상반기,인턴,자동차·조선·기계,http://www.jobkorea.co.kr/starter/PassAssay/View/145338?Page=238&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
㈜KB데이타시스템,2015년 하반기,신입,IT·디자인·컴퓨터강사,http://www.jobkorea.co.kr/starter/PassAssay/View/145872?Page=238&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
(주)화승알앤에이,2015년 하반기,신입,자동차·조선·기계,http://www.jobkorea.co.kr/starter/PassAssay/View/145878?Page=238&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
SK네트웍스(주),2016년 상반기,신입,마케팅·광고·분석,http://www.jobkorea.co.kr/starter/PassAssay/View/145831?Page=238&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
㈜오리온,2016년 상반기,인턴,구매·자재,http://www.jobkorea.co.kr/starter/PassAssay/View/145746?Page=238&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
삼성전자(주),2016년 상반기,신입,반도체·디스플레이,http://www.jobkorea.co.kr/starter/PassAssay/View/145681?Page=238&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
GS리테일,2016년 상반기,신입,영업관리·지원·영업기획,http://www.jobkorea.co.kr/starter/PassAssay/View/145836?Page=238&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
미래에셋대우(주),2015년 상반기,신입,금융·보험영업,http://www.jobkorea.co.kr/starter/PassAssay/View/145389?Page=238&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
GS리테일,2015년 상반기,신입,제품·서비스영업,http://www.jobkorea.co.kr/starter/PassAssay/View/145362?Page=239&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
(주)한샘,2015년 상반기,신입,재무·세무·IR,http://www.jobkorea.co.kr/starter/PassAssay/View/145388?Page=239&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
롯데칠성음료(주),2015년 상반기,신입,해외영업·무역영업,http://www.jobkorea.co.kr/starter/PassAssay/View/145506?Page=239&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
YES24㈜,2015년 상반기,인턴,마케팅·광고·분석,http://www.jobkorea.co.kr/starter/PassAssay/View/145702?Page=239&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
(주)대웅제약,2016년 상반기,신입,유통·물류·재고,http://www.jobkorea.co.kr/starter/PassAssay/View/145744?Page=239&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
㈜KT,2016년 상반기,신입,영업관리·지원·영업기획,http://www.jobkorea.co.kr/starter/PassAssay/View/145808?Page=239&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
㈜SK커뮤니케이션즈,2015년 하반기,신입,시스템프로그래머,http://www.jobkorea.co.kr/starter/PassAssay/View/145873?Page=239&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
㈜KT,2016년 상반기,신입,통신기술·네트워크구축,http://www.jobkorea.co.kr/starter/PassAssay/View/145726?Page=239&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
한국전력공사,2015년 상반기,인턴,재무·세무·IR,http://www.jobkorea.co.kr/starter/PassAssay/View/145789?Page=239&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
한국환경공단,2016년 상반기,신입,화학·에너지·환경,http://www.jobkorea.co.kr/starter/PassAssay/View/145689?Page=239&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
GS리테일,2016년 상반기,신입,판매·서빙·매장관리,http://www.jobkorea.co.kr/starter/PassAssay/View/145910?Page=239&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
(주)진에어,2015년 상반기,신입,재무·세무·IR,http://www.jobkorea.co.kr/starter/PassAssay/View/145716?Page=239&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
인천국제공항공사,2016년 상반기,신입,네트워크·서버·보안,http://www.jobkorea.co.kr/starter/PassAssay/View/145759?Page=239&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
(주)포스코인터내셔널,2016년 상반기,신입,경리·회계·결산,http://www.jobkorea.co.kr/starter/PassAssay/View/145804?Page=239&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
LG전자(주),2016년 상반기,신입,영업관리·지원·영업기획,http://www.jobkorea.co.kr/starter/PassAssay/View/145692?Page=239&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
GS리테일,2016년 상반기,신입,영업관리·지원·영업기획,http://www.jobkorea.co.kr/starter/PassAssay/View/145895?Page=239&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
LG디스플레이,2016년 상반기,신입,IT·솔루션·기술영업,http://www.jobkorea.co.kr/starter/PassAssay/View/145912?Page=239&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
GS리테일,2016년 상반기,신입,영업관리·지원·영업기획,http://www.jobkorea.co.kr/starter/PassAssay/View/145693?Page=239&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
신용보증기금,2015년 하반기,인턴,영업관리·지원·영업기획,http://www.jobkorea.co.kr/starter/PassAssay/View/145784?Page=239&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
㈜대홍기획,2015년 상반기,신입,마케팅·광고·분석,http://www.jobkorea.co.kr/starter/PassAssay/View/145507?Page=239&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
현대모비스(주),2015년 상반기,신입,자동차·조선·기계,http://www.jobkorea.co.kr/starter/PassAssay/View/145419?Page=240&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
넷마블(주),2015년 상반기,신입,응용프로그래머,http://www.jobkorea.co.kr/starter/PassAssay/View/145490?Page=240&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
(주)LG생활건강,2015년 상반기,신입,제품·서비스영업,http://www.jobkorea.co.kr/starter/PassAssay/View/145411?Page=240&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
한국지역난방공사,2016년 상반기,신입,경리·회계·결산,http://www.jobkorea.co.kr/starter/PassAssay/View/145714?Page=240&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
(주)IBK시스템,2015년 하반기,신입,IT·디자인·컴퓨터강사,http://www.jobkorea.co.kr/starter/PassAssay/View/145874?Page=240&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
CJ제일제당(주),2015년 하반기,신입,유통·물류·재고,http://www.jobkorea.co.kr/starter/PassAssay/View/145793?Page=240&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
동양네트웍스(주),2015년 상반기,신입,네트워크·서버·보안,http://www.jobkorea.co.kr/starter/PassAssay/View/145871?Page=240&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
GS리테일,2016년 상반기,인턴,영업관리·지원·영업기획,http://www.jobkorea.co.kr/starter/PassAssay/View/145859?Page=240&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
(주)센트랄,2015년 상반기,인턴,자동차·조선·기계,http://www.jobkorea.co.kr/starter/PassAssay/View/145876?Page=240&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
넷마블(주),2015년 상반기,인턴,응용프로그래머,http://www.jobkorea.co.kr/starter/PassAssay/View/145487?Page=240&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
GS리테일,2015년 상반기,신입,제품·서비스영업,http://www.jobkorea.co.kr/starter/PassAssay/View/145357?Page=240&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
라인플러스(주),2015년 상반기,신입,기획·전략·경영,http://www.jobkorea.co.kr/starter/PassAssay/View/145521?Page=240&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
(주)포스코,2015년 상반기,신입,마케팅·광고·분석,http://www.jobkorea.co.kr/starter/PassAssay/View/145352?Page=240&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
CJ푸드빌㈜,2015년 하반기,신입,홍보·PR,http://www.jobkorea.co.kr/starter/PassAssay/View/145694?Page=240&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
㈜BGF리테일,2016년 상반기,신입,제품·서비스영업,http://www.jobkorea.co.kr/starter/PassAssay/View/145830?Page=240&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
㈜KT,2016년 상반기,신입,IT·디자인·컴퓨터강사,http://www.jobkorea.co.kr/starter/PassAssay/View/145884?Page=240&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
GS리테일,2016년 상반기,신입,유통·물류·재고,http://www.jobkorea.co.kr/starter/PassAssay/View/145817?Page=240&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
CJ올리브영,2015년 하반기,신입,영업관리·지원·영업기획,http://www.jobkorea.co.kr/starter/PassAssay/View/201719?Page=240&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
LG유플러스,2015년 상반기,신입,네트워크·서버·보안,http://www.jobkorea.co.kr/starter/PassAssay/View/145418?Page=240&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
한국주택금융공사,2015년 상반기,인턴,응용프로그래머,http://www.jobkorea.co.kr/starter/PassAssay/View/145371?Page=240&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
(주)대한송유관공사,2015년 상반기,신입,자동차·조선·기계,http://www.jobkorea.co.kr/starter/PassAssay/View/145503?Page=241&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
CJ제일제당(주),2015년 상반기,신입,마케팅·광고·분석,http://www.jobkorea.co.kr/starter/PassAssay/View/145329?Page=241&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
롯데지주㈜,2015년 상반기,신입,생산관리·공정관리·품질관리,http://www.jobkorea.co.kr/starter/PassAssay/View/145514?Page=241&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
GS리테일,2015년 상반기,신입,상품기획·MD,http://www.jobkorea.co.kr/starter/PassAssay/View/145846?Page=241&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
CJ올리브영,2016년 상반기,신입,영업관리·지원·영업기획,http://www.jobkorea.co.kr/starter/PassAssay/View/201720?Page=241&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
윌로펌프(주),2015년 상반기,신입,자동차·조선·기계,http://www.jobkorea.co.kr/starter/PassAssay/View/145882?Page=241&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
GS리테일,2015년 상반기,신입,영업관리·지원·영업기획,http://www.jobkorea.co.kr/starter/PassAssay/View/145703?Page=241&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
(주)신도리코,2016년 상반기,신입,전기·전자·제어,http://www.jobkorea.co.kr/starter/PassAssay/View/145919?Page=241&OrderBy=0&FavorCo_Stat=0&Pass_An_Stat=0
